Time,F-5
13815.64808,-14.50497102
13817.06284,-14.50497102
13818.47759,-14.50497102
13819.89235,-14.50497102
13821.3071,-14.50497102
13822.72186,-14.50497102
13824.13662,-14.50497102
13825.55137,-14.50497102
13826.96613,-14.50497102
13828.38089,-14.50497102
13829.79564,-14.50497102
13831.2104,-14.50497102
13832.62515,-14.50497102
13834.03991,-14.50497102
13835.45467,-14.50497102
13836.86942,-14.50497102
13838.28418,-14.50497102
13839.69893,-14.50497102
13841.11369,-14.50497102
13842.52845,-14.50497102
13843.9432,-14.50497102
13845.35796,-14.50497102
13846.77272,-14.50497102
13848.18747,-14.50497102
13849.60223,-14.50497102
13851.01698,-14.50497102
13852.43174,-14.50497102
13853.8465,-14.50497102
13855.26125,-14.50497102
13856.67601,-14.50497102
13858.09077,-14.50497102
13859.50552,-14.50497102
13860.92028,-14.50497102
13862.33503,-14.50497102
13863.74979,-14.50497102
13865.16455,-14.50497102
13866.5793,-14.50497102
13867.99406,-14.50497102
13869.40882,-14.50497102
13870.82357,-14.50497102
13872.23833,-14.50497102
13873.65308,-14.50497102
13875.06784,-14.50497102
13876.4826,-14.50497102
13877.89735,-14.50497102
13879.31211,-14.50497102
13880.72686,-14.50497102
13882.14162,-14.50497102
13883.55638,-14.50497102
13884.97113,-14.50497102
13886.38589,-14.50497102
13887.80065,-14.50497102
13889.2154,-14.50497102
13890.63016,-14.50497102
13892.04491,-14.50497102
13893.45967,-14.50497102
13894.87443,-14.50497102
13896.28918,-14.50497102
13897.70394,-14.50497102
13899.1187,-14.50497102
13900.53345,-14.50497102
13901.94821,-14.50497102
13903.36296,-14.50497102
13904.77772,-14.50497102
13906.19248,-14.50497102
13907.60723,-14.50497102
13909.02199,-14.50497102
13910.43674,-14.50497102
13911.8515,-14.50497102
13913.26626,-14.50497102
13914.68101,-14.50497102
13916.09577,-14.50497102
13917.51053,-14.50497102
13918.92528,-14.50497102
13920.34004,-14.50497102
13921.75479,-14.50497102
13923.16955,-14.50497102
13924.58431,-14.50497102
13925.99906,-14.50497102
13927.41382,-14.50497102
13928.82858,-14.50497102
13930.24333,-14.50497102
13931.65809,-14.50497102
13933.07284,-14.50497102
13934.4876,-14.50497102
13935.90236,-14.50497102
13937.31711,-14.50497102
13938.73187,-14.50497102
13940.14662,-14.50497102
13941.56138,-14.50497102
13942.97614,-14.50497102
13944.39089,-14.50497102
13945.80565,-14.50497102
13947.22041,-14.50497102
13948.63516,-14.50497102
13950.04992,-14.50497102
13951.46467,-14.50497102
13952.87943,-14.50497102
13954.29419,-14.50497102
13955.70894,-14.50497102
13957.1237,-14.50497102
13958.53846,-14.50497102
13959.95321,-14.50497102
13961.36797,-14.50497102
13962.78272,-14.50497102
13964.19748,-14.50497102
13965.61224,-14.50497102
13967.02699,-14.50497102
13968.44175,-14.50497102
13969.8565,-14.50497102
13971.27126,-14.50497102
13972.68602,-14.50497102
13974.10077,-14.50497102
13975.51553,-14.50497102
13976.93029,-14.50497102
13978.34504,-14.50497102
13979.7598,-14.50497102
13981.17455,-14.50497102
13982.58931,-14.50497102
13984.00407,-14.50497102
13985.41882,-14.50497102
13986.83358,-14.50497102
13988.24834,-14.50497102
13989.66309,-14.50497102
13991.07785,-14.50497102
13992.4926,-14.50497102
13993.90736,-14.50497102
13995.32212,-14.50497102
13996.73687,-14.50497102
13998.15163,-14.50497102
13999.56639,-14.50497102
14000.98114,-14.50497102
14002.3959,-14.50497102
14003.81065,-14.50497102
14005.22541,-14.50497102
14006.64017,-14.50497102
14008.05492,-14.50497102
14009.46968,-14.50497102
14010.88443,-14.50497102
14012.29919,-14.50497102
14013.71395,-14.50497102
14015.1287,-14.50497102
14016.54346,-14.50497102
14017.95822,-14.50497102
14019.37297,-14.50497102
14020.78773,-14.50497102
14022.20248,-14.50497102
14023.61724,-14.50497102
14025.032,-14.50497102
14026.44675,-14.50497102
14027.86151,-14.50497102
14029.27627,-14.50497102
14030.69102,-14.50497102
14032.10578,-14.50497102
14033.52053,-14.50497102
14034.93529,-14.50497102
14036.35005,-14.50497102
14037.7648,-14.50497102
14039.17956,-14.50497102
14040.59431,-14.50497102
14042.00907,-14.50497102
14043.42383,-14.50497102
14044.83858,-14.50497102
14046.25334,-14.50497102
14047.6681,-14.50497102
14049.08285,-14.50497102
14050.49761,-14.50497102
14051.91236,-14.50497102
14053.32712,-14.50497102
14054.74188,-14.50497102
14056.15663,-14.50497102
14057.57139,-14.50497102
14058.98615,-14.50497102
14060.4009,-14.50497102
14061.81566,-14.50497102
14063.23041,-14.50497102
14064.64517,-14.50497102
14066.05993,-14.50497102
14067.47468,-14.50497102
14068.88944,-14.50497102
14070.30419,-14.50497102
14071.71895,-14.50497102
14073.13371,-14.50497102
14074.54846,-14.50497102
14075.96322,-14.50497102
14077.37798,-14.50497102
14078.79273,-14.50497102
14080.20749,-14.50497102
14081.62224,-14.50497102
14083.037,-14.50497102
14084.45176,-14.50497102
14085.86651,-14.50497102
14087.28127,-14.50497102
14088.69603,-14.50497102
14090.11078,-14.50497102
14091.52554,-14.50497102
14092.94029,-14.50497102
14094.35505,-14.50497102
14095.76981,-14.50497102
14097.18456,-14.50497102
14098.59932,-14.50497102
14100.01407,-14.50497102
14101.42883,-14.50497102
14102.84359,-14.50497102
14104.25834,-14.50497102
14105.6731,-14.50497102
14107.08786,-14.50497102
14108.50261,-14.50497102
14109.91737,-14.50497102
14111.33212,-14.50497102
14112.74688,-14.50497102
14114.16164,-14.50497102
14115.57639,-14.50497102
14116.99115,-14.50497102
14118.40591,-14.50497102
14119.82066,-14.50497102
14121.23542,-14.50497102
14122.65017,-14.50497102
14124.06493,-14.50497102
14125.47969,-14.50497102
14126.89444,-14.50497102
14128.3092,-14.50497102
14129.72395,-14.50497102
14131.13871,-14.50497102
14132.55347,-14.50497102
14133.96822,-14.50497102
14135.38298,-14.50497102
14136.79774,-14.50497102
14138.21249,-14.50497102
14139.62725,-14.50497102
14141.042,-14.50497102
14142.45676,-14.50497102
14143.87152,-14.50497102
14145.28627,-14.50497102
14146.70103,-14.50497102
14148.11579,-14.50497102
14149.53054,-14.50497102
14150.9453,-14.50497102
14152.36005,-14.50497102
14153.77481,-14.50497102
14155.18957,-14.50497102
14156.60432,-14.50497102
14158.01908,-14.50497102
14159.43384,-14.50497102
14160.84859,-14.50497102
14162.26335,-14.50497102
14163.6781,-14.50497102
14165.09286,-14.50497102
14166.50762,-14.50497102
14167.92237,-14.50497102
14169.33713,-14.50497102
14170.75188,-14.50497102
14172.16664,-14.50497102
14173.5814,-14.50497102
14174.99615,-14.50497102
14176.41091,-14.50497102
14177.82567,-14.50497102
14179.24042,-14.50497102
14180.65518,-14.50497102
14182.06993,-14.50497102
14183.48469,-14.50497102
14184.89945,-14.50497102
14186.3142,-14.50497102
14187.72896,-14.50497102
14189.14372,-14.50497102
14190.55847,-14.50497102
14191.97323,-14.50497102
14193.38798,-14.50497102
14194.80274,-14.50497102
14196.2175,-14.50497102
14197.63225,-14.50497102
14199.04701,-14.50497102
14200.46176,-14.50497102
14201.87652,-14.50497102
14203.29128,-14.50497102
14204.70603,-14.50497102
14206.12079,-14.50497102
14207.53555,-14.50497102
14208.9503,-14.50497102
14210.36506,-14.50497102
14211.77981,-14.50497102
14213.19457,-14.50497102
14214.60933,-14.50497102
14216.02408,-14.50497102
14217.43884,-14.50497102
14218.8536,-14.50497102
14220.26835,-14.50497102
14221.68311,-14.50497102
14223.09786,-14.50497102
14224.51262,-14.50497102
14225.92738,-14.50497102
14227.34213,-14.50497102
14228.75689,-14.50497102
14230.17164,-14.50497102
14231.5864,-14.50497102
14233.00116,-14.50497102
14234.41591,-14.50497102
14235.83067,-14.50497102
14237.24543,-14.50497102
14238.66018,-14.50497102
14240.07494,-14.50497102
14241.48969,-14.50497102
14242.90445,-14.50497102
14244.31921,-14.50497102
14245.73396,-14.50497102
14247.14872,-14.50497102
14248.56348,-14.50497102
14249.97823,-14.50497102
14251.39299,-14.50497102
14252.80774,-14.50497102
14254.2225,-14.50497102
14255.63726,-14.50497102
14257.05201,-14.50497102
14258.46677,-14.50497102
14259.88152,-14.50497102
14261.29628,-14.50497102
14262.71104,-14.50497102
14264.12579,-14.50497102
14265.54055,-14.50497102
14266.95531,-14.50497102
14268.37006,-14.50497102
14269.78482,-14.50497102
14271.19957,-14.50497102
14272.61433,-14.50497102
14274.02909,-14.50497102
14275.44384,-14.50497102
14276.8586,-14.50497102
14278.27336,-14.50497102
14279.68811,-14.50497102
14281.10287,-14.50497102
14282.51762,-14.50497102
14283.93238,-14.50497102
14285.34714,-14.50497102
14286.76189,-14.50497102
14288.17665,-14.50497102
14289.5914,-14.50497102
14291.00616,-14.50497102
14292.42092,-14.50497102
14293.83567,-14.50497102
14295.25043,-14.50497102
14296.66519,-14.50497102
14298.07994,-14.50497102
14299.4947,-14.50497102
14300.90945,-14.50497102
14302.32421,-14.50497102
14303.73897,-14.50497102
14305.15372,-14.50497102
14306.56848,-14.50497102
14307.98324,-14.50497102
14309.39799,-14.50497102
14310.81275,-14.50497102
14312.2275,-14.50497102
14313.64226,-14.50497102
14315.05702,-14.50497102
14316.47177,-14.50497102
14317.88653,-14.50497102
14319.30129,-14.50497102
14320.71604,-14.50497102
14322.1308,-14.50497102
14323.54555,-14.50497102
14324.96031,-14.50497102
14326.37507,-14.50497102
14327.78982,-14.50497102
14329.20458,-14.50497102
14330.61933,-14.50497102
14332.03409,-14.50497102
14333.44885,-14.50497102
14334.8636,-14.50497102
14336.27836,-14.50497102
14337.69312,-14.50497102
14339.10787,-14.50497102
14340.52263,-14.50497102
14341.93738,-14.50497102
14343.35214,-14.50497102
14344.7669,-14.50497102
14346.18165,-14.50497102
14347.59641,-14.50497102
14349.01117,-14.50497102
14350.42592,-14.50497102
14351.84068,-14.50497102
14353.25543,-14.50497102
14354.67019,-14.50497102
14356.08495,-14.50497102
14357.4997,-14.50497102
14358.91446,-14.50497102
14360.32921,-14.50497102
14361.74397,-14.50497102
14363.15873,-14.50497102
14364.57348,-14.50497102
14365.98824,-14.50497102
14367.403,-14.50497102
14368.81775,-14.50497102
14370.23251,-14.50497102
14371.64726,-14.50497102
14373.06202,-14.50497102
14374.47678,-14.50497102
14375.89153,-14.50497102
14377.30629,-14.50497102
14378.72105,-14.50497102
14380.1358,-14.50497102
14381.55056,-14.50497102
14382.96531,-14.50497102
14384.38007,-14.50497102
14385.79483,-14.50497102
14387.20958,-14.50497102
14388.62434,-14.50497102
14390.03909,-14.50497102
14391.45385,-14.50497102
14392.86861,-14.50497102
14394.28336,-14.50497102
14395.69812,-14.50497102
14397.11288,-14.50497102
14398.52763,-14.50497102
14399.94239,-14.50497102
14401.35714,-14.50497102
14402.7719,-14.50497102
14404.18666,-14.50497102
14405.60141,-14.50497102
14407.01617,-14.50497102
14408.43093,-14.50497102
14409.84568,-14.50497102
14411.26044,-14.50497102
14412.67519,-14.50497102
14414.08995,-14.50497102
14415.50471,-14.50497102
14416.91946,-14.50497102
14418.33422,-14.50497102
14419.74897,-14.50497102
14421.16373,-14.50497102
14422.57849,-14.50497102
14423.99324,-14.50497102
14425.408,-14.50497102
14426.82276,-14.50497102
14428.23751,-14.50497102
14429.65227,-14.50497102
14431.06702,-14.50497102
14432.48178,-14.50497102
14433.89654,-14.50497102
14435.31129,-14.50497102
14436.72605,-14.50497102
14438.14081,-14.50497102
14439.55556,-14.50497102
14440.97032,-14.50497102
14442.38507,-14.50497102
14443.79983,-14.50497102
14445.21459,-14.50497102
14446.62934,-14.50497102
14448.0441,-14.50497102
14449.45885,-14.50497102
14450.87361,-14.50497102
14452.28837,-14.50497102
14453.70312,-14.50497102
14455.11788,-14.50497102
14456.53264,-14.50497102
14457.94739,-14.50497102
14459.36215,-14.50497102
14460.7769,-14.50497102
14462.19166,-14.50497102
14463.60642,-14.50497102
14465.02117,-14.50497102
14466.43593,-14.50497102
14467.85069,-14.50497102
14469.26544,-14.50497102
14470.6802,-14.50497102
14472.09495,-14.50497102
14473.50971,-14.50497102
14474.92447,-14.50497102
14476.33922,-14.50497102
14477.75398,-14.50497102
14479.16874,-14.50497102
14480.58349,-14.50497102
14481.99825,-14.50497102
14483.413,-14.50497102
14484.82776,-14.50497102
14486.24252,-14.50497102
14487.65727,-14.50497102
14489.07203,-14.50497102
14490.48678,-14.50497102
14491.90154,-14.50497102
14493.3163,-14.50497102
14494.73105,-14.50497102
14496.14581,-14.50497102
14497.56057,-14.50497102
14498.97532,-14.50497102
14500.39008,-14.50497102
14501.80483,-14.50497102
14503.21959,-14.50497102
14504.63435,-14.50497102
14506.0491,-14.50497102
14507.46386,-14.50497102
14508.87862,-14.50497102
14510.29337,-14.50497102
14511.70813,-14.50497102
14513.12288,-14.50497102
14514.53764,-14.50497102
14515.9524,-14.50497102
14517.36715,-14.50497102
14518.78191,-14.50497102
14520.19666,-14.50497102
14521.61142,-14.50497102
14523.02618,-14.50497102
14524.44093,-14.50497102
14525.85569,-14.50497102
14527.27045,-14.50497102
14528.6852,-14.50497102
14530.09996,-14.50497102
14531.51471,-14.50497102
14532.92947,-14.50497102
14534.34423,-14.50497102
14535.75898,-14.50497102
14537.17374,-14.50497102
14538.5885,-14.50497102
14540.00325,-14.50497102
14541.41801,-14.50497102
14542.83276,-14.50497102
14544.24752,-14.50497102
14545.66228,-14.50497102
14547.07703,-14.50497102
14548.49179,-14.50497102
14549.90654,-14.50497102
14551.3213,-14.50497102
14552.73606,-14.50497102
14554.15081,-14.50497102
14555.56557,-14.50497102
14556.98033,-14.50497102
14558.39508,-14.50497102
14559.80984,-14.50497102
14561.22459,-14.50497102
14562.63935,-14.50497102
14564.05411,-14.50497102
14565.46886,-14.50497102
14566.88362,-14.50497102
14568.29838,-14.50497102
14569.71313,-14.50497102
14571.12789,-14.50497102
14572.54264,-14.50497102
14573.9574,-14.50497102
14575.37216,-14.50497102
14576.78691,-14.50497102
14578.20167,-14.50497102
14579.61642,-14.50497102
14581.03118,-14.50497102
14582.44594,-14.50497102
14583.86069,-14.50497102
14585.27545,-14.50497102
14586.69021,-14.50497102
14588.10496,-14.50497102
14589.51972,-14.50497102
14590.93447,-14.50497102
14592.34923,-14.50497102
14593.76399,-14.50497102
14595.17874,-14.50497102
14596.5935,-14.50497102
14598.00826,-14.50497102
14599.42301,-14.50497102
14600.83777,-14.50497102
14602.25252,-14.50497102
14603.66728,-14.50497102
14605.08204,-14.50497102
14606.49679,-14.50497102
14607.91155,-14.50497102
14609.3263,-14.50497102
14610.74106,-14.50497102
14612.15582,-14.50497102
14613.57057,-14.50497102
14614.98533,-14.50497102
14616.40009,-14.50497102
14617.81484,-14.50497102
14619.2296,-14.50497102
14620.64435,-14.50497102
14622.05911,-14.50497102
14623.47387,-14.50497102
14624.88862,-14.50497102
14626.30338,-14.50497102
14627.71814,-14.50497102
14629.13289,-14.50497102
14630.54765,-14.50497102
14631.9624,-14.50497102
14633.37716,-14.50497102
14634.79192,-14.50497102
14636.20667,-14.50497102
14637.62143,-14.50497102
14639.03619,-14.50497102
14640.45094,-14.50497102
14641.8657,-14.50497102
14643.28045,-14.50497102
14644.69521,-14.50497102
14646.10997,-14.50497102
14647.52472,-14.50497102
14648.93948,-14.50497102
14650.35423,-14.50497102
14651.76899,-14.50497102
14653.18375,-14.50497102
14654.5985,-14.50497102
14656.01326,-14.50497102
14657.42802,-14.50497102
14658.84277,-14.50497102
14660.25753,-14.50497102
14661.67228,-14.50497102
14663.08704,-14.50497102
14664.5018,-14.50497102
14665.91655,-14.50497102
14667.33131,-14.50497102
14668.74607,-14.50497102
14670.16082,-14.50497102
14671.57558,-14.50497102
14672.99033,-14.50497102
14674.40509,-14.50497102
14675.81985,-14.50497102
14677.2346,-14.50497102
14678.64936,-14.50497102
14680.06411,-14.50497102
14681.47887,-14.50497102
14682.89363,-14.50497102
14684.30838,-14.50497102
14685.72314,-14.50497102
14687.1379,-14.50497102
14688.55265,-14.50497102
14689.96741,-14.50497102
14691.38216,-14.50497102
14692.79692,-14.50497102
14694.21168,-14.50497102
14695.62643,-14.50497102
14697.04119,-14.50497102
14698.45595,-14.50497102
14699.8707,-14.50497102
14701.28546,-14.50497102
14702.70021,-14.50497102
14704.11497,-14.50497102
14705.52973,-14.50497102
14706.94448,-14.50497102
14708.35924,-14.50497102
14709.77399,-14.50497102
14711.18875,-14.50497102
14712.60351,-14.50497102
14714.01826,-14.50497102
14715.43302,-14.50497102
14716.84778,-14.50497102
14718.26253,-14.50497102
14719.67729,-14.50497102
14721.09204,-14.50497102
14722.5068,-14.50497102
14723.92156,-14.50497102
14725.33631,-14.50497102
14726.75107,-14.50497102
14728.16583,-14.50497102
14729.58058,-14.50497102
14730.99534,-14.50497102
14732.41009,-14.50497102
14733.82485,-14.50497102
14735.23961,-14.50497102
14736.65436,-14.50497102
14738.06912,-14.50497102
14739.48387,-14.50497102
14740.89863,-14.50497102
14742.31339,-14.50497102
14743.72814,-14.50497102
14745.1429,-14.50497102
14746.55766,-14.50497102
14747.97241,-14.50497102
14749.38717,-14.50497102
14750.80192,-14.50497102
